LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-85.0682451,40.6920383,,S 700 W-1,,BLUFFTON,,IN,46714,,41fd1d2060b8cf97
-84.9573775,40.7893704,,N 100 W,,DECATUR,,IN,46733,,a156efc2847cd548
-84.9758897,40.7849831,2770,N 200 W,,DECATUR,,IN,46733,,09e67002fb5d1c27
-84.8353019,40.6768496,,E 500 S,,BERNE,,IN,46711,,bf058a0887ad99fb
-84.9039988,40.7588737,,E 100 N,,MONROE,,IN,46772,,7f1c7b3584a903eb
-84.8919925,40.791268,,E 300 N,,DECATUR,,IN,46733,,77f12ee014f7946b
-84.8536908,40.8285218,,E 550 N,,DECATUR,,IN,46733,,6c127c36f11a29c5
-84.9491722,40.6665311,,E PARR RD,,BERNE,,IN,46711,,925ad481fd555aaa
-85.0351702,40.6195424,5202,W 850 S,,GENEVA,,IN,46740,,5b7239faa954e94e
-85.0352425,40.6952913,,S 500 W,,BERNE,,IN,46711,,3aeb700aab24c6a3
-84.8166597,40.5744123,6225,E 1200 S-1,,BRYANT,,IN,47326,,69b71bf8f4d07859
-84.899411,40.860064,,N 200 E,,DECATUR,,IN,46733,,74aec464b61f510d
-84.9383687,40.7438562,110,E JACKSON ST,,MONROE,,IN,46772,,7c6d9398771b1eaa
-84.9550828,40.648762,,S US HIGHWAY 27,,BERNE,,IN,46711,,9df17fd358c716cb
-84.9545876,40.6477193,,S US HWY 27,,BERNE,,IN,46711,,7010be07da81b4f7
-84.955658,40.6484308,,PARKWAY ST,,BERNE,,IN,46711,,1136074f68b0feb1
-84.8889475,40.7920265,2569,E 300 N,,DECATUR,,IN,46733,,c3644ad0e7217656
-84.8983325,40.6340466,7668,S 200 E,,BERNE,,IN,46711,,9133dc14ceff3694
-84.908837,40.5931754,,S 150 E,,GENEVA,,IN,46740,,97095c2e59a633d3
-84.9577773,40.6592847,256,LINN GROVE,,BERNE,,IN,46711,,15e8d0e6ada80e05
-84.940159,40.7414489,111,W WALNUT ST,,MONROE,,IN,46772,,273313279a7052ce
-85.0197078,40.9121176,,KILLBUCK RUN,,DECATUR,,IN,46733,,635e904d5397d7c0
-84.8671893,40.8402171,3710,E US HIGHWAY 224,,DECATUR,,IN,46733,,9a4e9f1a48ca3aeb
-84.8591429,40.7884404,,N US HIGHWAY 33,,DECATUR,,IN,46733,,61c3f85b7d00a8ce
-84.8683036,40.7773049,3701,E 200 N,,DECATUR,,IN,46733,,800b3f8f7601e2b5
-84.9166981,40.6396251,,S 100 E,,BERNE,,IN,46711,,6a2e6ffa69a9f8fe
-84.9390982,40.7436985,,R/W ALONG POLK ST,,MONROE,,IN,46772,,0f547536fb232bf2
-85.0369898,40.6975897,,W 300 S-1,,BLUFFTON,,IN,46714,,5ff1b2b306d233e7
-84.9639628,40.8218294,249,GREY GOOSE CT,,DECATUR,,IN,46733,,900f7cbf2e6ffabd
-84.9636459,40.8218469,243,GREY GOOSE CT,,DECATUR,,IN,46733,,784a00bd395868bd
-84.9626181,40.8223684,226,GREY GOOSE BLVD,,DECATUR,,IN,46733,,58403ef5264adfc1
-84.9638751,40.8224148,250,GREY GOOSE CT,,DECATUR,,IN,46733,,eb3c2f6f57d3885a
-84.9615457,40.8236139,213,BRANT CT,,DECATUR,,IN,46733,,e708f1ad66a67f0d
-84.9630787,40.8236657,132,GREY GOOSE BLVD,,DECATUR,,IN,46733,,07b5f45171eb1fb8
-84.9616865,40.8251907,110,BLUE HERON COVE,,DECATUR,,IN,46733,,8e6a23761e7284fb
-84.9620255,40.8253367,,W 550 N,,DECATUR,,IN,46733,,25fd6729d205f393
-85.0522576,40.815309,4985,N 600 W,,DECATUR,,IN,46733,,6003ea9d00349f6b
-85.0546091,40.767779,1660,N 600 W,,DECATUR,,IN,46733,,53091a3505b2862c
-84.8538402,40.7078569,2658,S SALEM RD,,MONROE,,IN,46772,,89375830d03fc47c
-84.8319779,40.6027737,,S 550 E,,GENEVA,,IN,46740,,8bfa06f188f65f04
-85.0589174,40.6705674,5095,SW STATE ROAD 116,,BLUFFTON,,IN,46714,,adbd881675260d33
-84.9746571,40.9188007,,PERRY ST (WILLIAMS),,DECATUR,,IN,46733,,7a2c02abade5922d
-84.9346754,40.8344083,603,N 10TH ST,,DECATUR,,IN,46733,,ba2f82fbe0b9676f
-84.9424009,40.8158193,1266,OAK GROVE PL,,DECATUR,,IN,46733,,622351d656e82f8c
-84.9423924,40.8155688,1286,OAK GROVE PL,,DECATUR,,IN,46733,,2439ec025c147dc1
-84.9423962,40.8156928,1280,OAK GROVE PL,,DECATUR,,IN,46733,,9884765d4a4b68ac
-84.9417326,40.8157298,1285,OAK GROVE PL,,DECATUR,,IN,46733,,a2e5a2782e88c08a
-84.9424037,40.8162085,1230,OAK GROVE PL,,DECATUR,,IN,46733,,a152feb3af5576aa
-84.9098863,40.8397434,,N PIQUA RD,,DECATUR,,IN,46733,,4c67206a31d449fc
-84.9095948,40.8398922,,N PIQUA RD,,DECATUR,,IN,46733,,ffb6d2643fb72e48
-84.8226703,40.9101364,11225,N 600 E,,MONROEVILLE,,IN,46773,,2ce7ac0f42cdcfd1
-84.9838779,40.7586846,2440,W 100 N,,MONROE,,IN,46772,,601a21767bb03ac3
-84.9690052,40.7578837,1702,W 100 N,,DECATUR,,IN,46733,,4d43f52d5a9c849c
-84.9749024,40.7577637,947,N 200 W,,MONROE,,IN,46772,,107c1d57695eec9d
-84.841687,40.7780524,5005,NE WASHINGTON ST,,DECATUR,,IN,46733,,5b449a9ce5efcc7e
-84.814081,40.7795159,,N PIQUA RD,,DECATUR,,IN,46733,,f2d7ae32d16e0225
-85.057871,40.6929435,,W 300 S-1,,BLUFFTON,,IN,46714,,3a1a362225b5187a
-85.0404997,40.6965809,5386,W 300 S-1,,BLUFFTON,,IN,4614,,bfc081f1ce2c954f
-84.933688,40.7438334,117,S KELLER ST,,MONROE,,IN,46772,,816a298a5ff706dc
-84.9439143,40.7387452,217,SOUTH ST,,MONROE,,IN,46772,,14b442135a6d7d07
-84.9417045,40.7398165,,S 50 W,,MONROE,,IN,46772,,3f243d73decd570d
-84.9421544,40.7392298,197,SOUTH ST,,MONROE,,IN,46772,,11f082350402e252
-84.9449983,40.7387791,229,SOUTH ST,,MONROE,,IN,46772,,dc3530813669df98
-84.9454775,40.7390414,233,SOUTH ST,,MONROE,,IN,46772,,12a38c7e896c4e92
-84.9952291,40.5931196,,W STATE ROAD 116,,GENEVA,,IN,46740,,cf0737f1c5674b8e
-84.9952945,40.5967568,,S 300 W,,GENEVA,,IN,46740,,533246da912334b9
-84.9167388,40.7194325,1815,S 100 E,,MONROE,,IN,46772,,7ffd3aa213a89893
-84.8970939,40.7136151,,S 200 E,,MONROE,,IN,46772,,467f10c894863c85
-84.8971012,40.7158821,,S 200 E,,MONROE,,IN,46772,,3439236c0f459afd
-84.8947233,40.7148685,,E 200 S,,MONROE,,IN,46772,,133595fb3407722e
-84.9932046,40.6668017,5323,S 300 W,,BERNE,,IN,46711,,f59e7338261cbbf2
-84.9482836,40.6636494,,HOOSIER ST,,BERNE,,IN,46711,,cbe779d335a87080
-84.9550656,40.6593886,256,N HARRISON,,BERNE,,IN,46711,,b785345dcfa3c39b
-84.9898184,40.6176197,8757,S 300 W,,GENEVA,,IN,46740,,709fc9d26e0770c7
-85.0399846,40.6562765,,W STATE ROAD 218,,BERNE,,IN,46711,,888cfb51dc298c9c
-84.9544677,40.6659619,,S US HIGHWAY 27,,BERNE,,IN,46711,,e96cf7a6ba81016f
-84.954135,40.6652663,,PARR RD,,BERNE,,IN,46711,,53ab94b266c9cfcb
-84.8906353,40.7316361,2405,E 100 S,,DECATUR,,IN,46733,,e4b4eb4734c9a8dd
-84.9424985,40.6878279,315,W 400 S,,BERNE,,IN,46711,,cf3749fd78c3b433
-84.9571319,40.6632039,,N US HIGHWAY 27,,BERNE,,IN,46711,,cd693b71e07484a9
-84.8551459,40.7416558,345,S SALEM RD,,DECATUR,,IN,46733,,84bc2bdf3f88379f
-84.8461255,40.6635236,,E STATE ROAD 218,,BERNE,,IN,46711,,13081bbbb98456ba
-84.8485233,40.6638109,,E STATE ROAD 218,,BERNE,,IN,46711,,6adda600e773935c
-85.0070715,40.902908,10910,N 350 W,,DECATUR,,IN,46733,,e81292aef5944ea3
-84.9920004,40.9129664,,N MINNICH RD,,DECATUR,,IN,46733,,67b5e67894505b4e
-85.0028089,40.686952,,W 400 S,,BERNE,,IN,46711,,691369a991a1b439
-85.0023686,40.6875474,,W 400 S,,BERNE,,IN,46711,,d8da0de79ac11de0
-84.9602074,40.6458269,1000,PARKWAY,,BERNE,,IN,46711,,e905119666674807
-85.0394812,40.6082639,9217,STATE RD 116,,GENEVA,,IN,46740,,fe792e420261fa1f
-84.963686,40.7298625,,W 100 S,,MONROE,,IN,46772,,3f497ba75a2038bc
-84.9375211,40.7572233,,US HWY 27,,DECATUR,,IN,46733,,44aebba1dd27f0af
-84.9306441,40.8033055,,E 400 N,,DECATUR,,IN,46733,,494970f144f368e4
-84.9287459,40.8175714,1065,WINCHESTER,,DECATUR,,IN,46733,,44c12b0f0230e5fa
-84.8804583,40.8210961,5170,N 300 E,,DECATUR,,IN,46733,,d3ec83005666be4d
-84.8804544,40.8208035,5170,N 300 E,,DECATUR,,IN,46733,,a6ae49fa92ef0c86
-84.8616766,40.9063571,4065,E 1100 N,,DECATUR,,IN,46733,,cf122e307cae9fee
-85.0254337,40.6283094,4685,W 800 S,,GENEVA,,IN,46740,,28c5d11cd72ac607
-84.9557942,40.7005357,,S US HIGHWAY 27,,BERNE,,IN,46711,,2c4a68235de97ad1
-84.9558161,40.700077,,S 100 W,,BERNE,,IN,46711,,b70c96c0d6ee72a6
-84.9557735,40.7009158,,S 100 W,,BERNE,,IN,46711,,4bee301e153b1736
-84.9539018,40.8477114,2530,HOGANS ALLEY,,DECATUR,,IN,46733,,77094432e9e7b517
-84.9840413,40.713599,,S 200 W,,MONROE,,IN,46772,,cfcadb39429735ce
-84.9557978,40.7012393,,W 300 S,,BERNE,,IN,46711,,be07f506ce4cbc25
-84.8489614,40.6095731,9389,S 450 E,,GENEVA,,IN,46740,,38473c250adf78a0
-84.8515307,40.7750895,,E 200 N,,DECATUR,,IN,46733,,7872ad7e6c8c8a32
-84.9290577,40.5712463,255,E 1200 S-1,,BRYANT,,IN,47326,,80e8944839cd8cc3
-84.9648266,40.6271675,8098,S 150 W,,GENEVA,,IN,46740,,ec17c68927ae5b65
-84.8063135,40.7811022,,E 225 N,,DECATUR,,IN,46733,,2db58705558a129a
-84.8757809,40.8158311,4895,N PIQUA RD,,DECATUR,,IN,46733,,cfa529f2eb85ca97
-84.8737068,40.8157646,,N PIQUA RD,,DECATUR,,IN,46733,,7733374a9dac758d
-84.8774015,40.8181052,,N PIQUA RD,,DECATUR,,IN,46733,,84748cae08912399
-84.8688771,40.8125265,,N PIQUA RD,,DECATUR,,IN,46733,,294113a2f9db076b
-84.868064,40.8099168,,N PIQUA RD,,DECATUR,,IN,46733,,54d0960feac5a9ce
-84.8665338,40.8138249,,N PIQUA RD,,DECATUR,,IN,46733,,67fbed736bde2f02
-84.8841494,40.6289506,,E 800 S,,GENEVA,,IN,46740,,8c22cffb7a4590e5
-84.9245971,40.7144368,606,E 200 S,,MONROE,,IN,46772,,036277a296cc89ed
-84.9548959,40.6928085,908,W 350 S,,BERNE,,IN,46711,,8f193ab5bc701089
-84.9236197,40.6955852,747,E 350 S,,BERNE,,IN,46711,,ec689eac2e0a1bd3
-84.9558919,40.598708,835,N MAIN ST,,GENEVA,,IN,46740,,0a9f62d432e56163
-84.8536525,40.8210965,,E 450 N,,DECATUR,,IN,46733,,56af3248982c7ad0
-84.9081115,40.5980704,10160,S 150 E,,GENEVA,,IN,46740,,db86d5d3d9e1c07b
-84.8169703,40.7947245,3318,N 650 E,,MONROE,,IN,46772,,256ac0f2bffba216
-85.0523071,40.8142086,4891,N 600 W,,DECATUR,,IN,46733,,055cad9709d787ba
-84.8999078,40.5725283,,E 1200 S,,GENEVA,,IN,46740,,87b494e380fe168a
-84.9924635,40.8753577,2808,W 900 N,,DECATUR,,IN,46733,,e548c50458931abd
-84.93827,40.743417,109,E ANDREWS ST,,MONROE,,IN,46772,,1a28b541ee7169fe
-84.9384866,40.7434152,,E ANDREWS ST,,MONROE,,IN,46772,,e8b8c399d94ee11b
-84.9427563,40.7397922,,SOUTH ST,,MONROE,,IN,46772,,2cd012f73515e204
-84.9394596,40.8718783,,N 000 RD,,DECATUR,,IN,46733,,c246bdce2d284829
-84.9388278,40.8812349,9340,N 000 RD,,DECATUR,,IN,46733,,4fb40cb212758ca2
-84.8123444,40.7471162,,,, ,, , ,,ee31f8d65fb69a52
-84.9231085,40.8229031,,,, ,, , ,,86c8bf7888dee64a
-84.9705594,40.6510484,,,, ,, , ,,8fd8fb4f3a92b980
-84.8616845,40.9189501,,,, ,, , ,,a886b7cad9d42b5c
-84.8304297,40.8755205,5646,E 900 N,,DECATUR,,IN,46733,,e8276ef3e103a903
-85.017784,40.8312953,,W US HIGHWAY 224,,DECATUR,,IN,46733,,6d8abc398dcbd8cb
-85.0168017,40.829532,5904,N 400 W,,DECATUR,,IN,46733,,380aaf80a15d3656
-84.8452396,40.731242,4800,E 100 S,,MONROE,,IN,46772,,666ca37b9c8600f9
-84.8345248,40.7187141,5323,E 200 S,,BERNE,,IN,46711,,f2e2dae401387b3c
-84.8645362,40.66826,,E 500 S,,BERNE,,IN,46711,,e0599729202da003
-84.9534707,40.84814,2512,HOGANS ALLEY,,DECATUR,,IN,46733,,8926722ebb20c921
-84.8845405,40.8572308,,N 300 E,,DECATUR,,IN,46733,,20e95303727aaf2f
-84.9739824,40.6295971,,W 800 S,,GENEVA,,IN,46740,,90ae321cb3b45330
-84.9731068,40.6299134,2009,W 800 S,,GENEVA,,IN,46740,,76d6d90b7b0b6eee
-84.8338236,40.58619,5302,E 1100 S,,GENEVA,,IN,46740,,8b9e14e64ae31087
-84.8713614,40.6386911,,S 300 E,,BERNE,,IN,46711,,407d1efe2b27efce
-84.8594571,40.7758643,4041,E 200 N,,DECATUR,,IN,46733,,404dd5adfeafa1a9
-84.8745618,40.796711,,N US HIGHWAY 33,,DECATUR,,IN,46733,,f7ded3662175937b
-84.8410456,40.8180047,4881,N STATE RD 101,,DECATUR,,IN,46733,,fc7dd745b96189ed
-84.8246884,40.7488033,82,N 600 E,,DECATUR,,IN,46733,,165acdc755db630c
-84.9581781,40.7054437,2692,S US HIGHWAY 27,,BERNE,,IN,46711,,453f762c165e7176
-84.8635599,40.7955813,3283,N US HIGHWAY 33,,DECATUR,,IN,46733,,cdd1f8590918c113
-85.0449715,40.8153249,,W 500 N,,DECATUR,,IN,46733,,66ee5bf2edd7ff28
-85.0460466,40.8154673,5666,W 500 N,,DECATUR,,IN,46733,,4a8d66e7c4a33386
-84.8868459,40.6819808,,E 450 S,,BERNE,,IN,46711,,4ee53ec8f6465641
-84.8248111,40.9089085,,N 600 E,,MONROEVILLE,,IN,46773,,b2a992e78bb75ffd
-84.9563515,40.6574916,,W MAIN ST,,BERNE,,IN,46711,,55cb8f613c7837f2
-84.9641598,40.6011454,,WINCHESTER ST,,GENEVA,,IN,46740,,ae90a9a65f4894f4
-84.9867593,40.7586234,2602,W 100 N,,MONROE,,IN,46772,,bd19964e9c88d5de
-84.9627075,40.5955611,115,LINCOLN ST,,GENEVA,,IN,46740,,0bb3624c7ddde569
-84.9635707,40.5956976,525,WINCHESTER RD,,GENEVA,,IN,46740,,8204240706b91a03
-84.9174522,40.7587365,917,N 100 E,,MONROE,,IN,46772,,ab6c55aa0f555ed2
-84.8908264,40.8655277,2501,E 800 N,,DECATUR,,IN,46733,,974521b58c2776bf
-84.8953803,40.8655501,,N 200 E,,DECATUR,,IN,46733,,cf0e762d313db568
-84.8872593,40.8777563,2645,E 900 N,,DECATUR,,IN,46733,,dc2613994fa4d54f
-84.898061,40.8748673,,N 200 E,,DECATUR,,IN,46733,,0bf16fa6421394d4
-84.9533618,40.8200136,2551,W DEER RUN TRAIL,,DECATUR,,IN,46733,,c5a83c92488c900f
-84.9531483,40.6216526,,W 850 S,,GENEVA,,IN,46740,,15a606df9f5da9d9
-85.0436953,40.8944348,10333,N 550 W,,DECATUR,,IN,46733,,861d236003aea8d9
-84.8979385,40.6536001,6310,S 200 E,,BERNE,,IN,46711,,ee89ecc537856e04
-84.9090438,40.5954201,10364,S 150 E,,GENEVA,,IN,46740,,6f25049875bf5fe1
-84.8804052,40.6062576,9589,S 275 E,,GENEVA,,IN,46740,,a0c8a0269db0fdb8
-84.84346,40.8732275,8730,N 500 E,,DECATUR,,IN,46733,,644de9305813dd16
-84.8417676,40.9154821,,N 500 E,,MONROEVILLE,,IN,46773,,b68e3f86219b9160
-84.8317858,40.8932616,,E 1000 N,,DECATUR,,IN,46733,,f6c242cee53d5f8e
-84.8925052,40.8428996,,E US HIGHWAY 224,,DECATUR,,IN,46733,,680f270bca815193
-84.9657375,40.8594081,,NW WINCHESTER RD,,DECATUR,,IN,46733,,c7cae097ef536963
-84.9683635,40.7381483,1661,W 50 S,,MONROE,,IN,46772,,67ad906b4e4d731d
-85.0646513,40.7714608,6626,W 200 N,,DECATUR,,IN,46733,,7957f7d8d4e2d475
-84.809549,40.6591796,6584,E STATE ROAD 218,,BERNE,,IN,46711,,11e34f5a5080f05b
-84.8486786,40.5937299,10495,S 450 E,,GENEVA,,IN,46740,,2a726625f538e427
-84.9563043,40.6067822,1115,W 950 S,,GENEVA,,IN,46740,,0b69aeb2c8f90904
-84.8707228,40.8483379,3545,E 700 N,,DECATUR,,IN,46733,,76c1807ac0fc4e9a
-84.9496707,40.6581341,113,E MAIN,,BERNE,,IN,46711,,2df0983167983983
-84.8136661,40.7398476,,S 650 E,,DECATUR,,IN,46733,,b4671ae4b78bf5aa
-85.0405198,40.6481842,5430,LINN GROVE RD,,LINN GROVE,,IN,46769,,4b6bbf767afc483d
-85.0492375,40.6069013,,W 950 S,,GENEVA,,IN,46740,,7db30ff6ff3aee7b
-84.9645939,40.6781117,,W 500 S,,BERNE,,IN,46711,,6cc8f6655cf7dd0e
-85.0699024,40.8315473,6849,W US HIGHWAY 224,,DECATUR,,IN,46733,,2fb5f2243106de76
-84.8401776,40.6649968,,S 525 E,,BERNE,,IN,46711,,f3269dee3345389d
-85.0256018,40.6539629,4630,W STATE ROAD 218,,BERNE,,IN,46711,,2477e4c5afd45e92
-84.9373131,40.8314334,326,N 13TH,,DECATUR,,IN,46733,,7110937c9a5fe1d1
-84.9373522,40.8313687,326,N 13TH,,DECATUR,,IN,46733,,e1ffd6a90cc323fd
-84.9369324,40.831417,327,N 12TH,,DECATUR,,IN,46733,,f91da22ecea87e7b
-84.954064,40.8476607,2534,HOGANS ALLEY,,DECATUR,,IN,46733,,12b94b716fa4ea43
-84.8152621,40.8427215,6431,E US HIGHWAY 224,,DECATUR,,IN,46733,,aafeaf5c1a73471a
-84.9807556,40.8748264,2218,W 900 N,,DECATUR,,IN,46733,,1b4f9a2175950f96
-85.0020358,40.6585406,3417,W STATE ROAD 218,,BERNE,,IN,46711,,4db12ef6ce94000d
-84.9996557,40.6624566,,W STATE ROAD 218,,BERNE,,IN,46711,,29fc724d8da396cf
-84.947512,40.6616718,,WELTY ST,,BERNE,,IN,46711,,eaf9b719caf9666e
-84.9472095,40.6614493,,BERNE,,BERNE,,IN,46711,,c4a2f9e6f43a4031
-84.9687135,40.6792905,,W 500 S,,BERNE,,IN,46711,,587bc08065468089
-84.9417262,40.8155766,1291,OAK GROVE PL,,DECATUR,,IN,46733,,95336b0779ca2f29
-84.8599409,40.6678061,5400,S 400 E,,BERNE,,IN,46711,,be6e49ab81e287e2
-84.8335001,40.6264479,,S 550 E,,BERNE,,IN,46711,,cbf79cbf59692bf9
-84.8913335,40.7731129,,E 200 N,,DECATUR,,IN,46733,,5571bc9a2e0cad11
-84.8977439,40.7705719,1735,N 200 E,,DECATUR,,IN,46733,,a12ddbdfe98c21cd
-84.8964058,40.8216012,,N PIQUA RD,,DECATUR,,IN,46733,,990fab8eeeee4fea
-84.9382561,40.8351127,629,N 13TH,,DECATUR,,IN,46733,,5ea5f6ea6eb865fc
-84.9536419,40.8472013,2529,HOGANS ALLEY,,DECATUR,,IN,46733,,1ada6bc08f2b0038
-84.9834645,40.6940846,2415,W 350 S,,BERNE,,IN,46711,,8341de2e9bef37a0
-84.9507814,40.7303808,740,W 100 S,,MONROE,,IN,46772,,390c923c78017a86
-85.0062099,40.8169408,,W 500 N,,DECATUR,,IN,46733,,671280409ebd3da3
-85.0072163,40.7532005,,W 100 N,,DECATUR,,IN,46733,,1ffcd16862e034da
-84.9102684,40.6957976,1385,E 350 S,,MONROE,,IN,46772,,ab459346327d024c
-85.0382953,40.6226722,,S STATE ROAD 116,,GENEVA,,IN,46740,,1f80181738563b91
-85.0387126,40.6207148,,S STATE ROAD 116,,GENEVA,,IN,46740,,60258206974b47ca
-84.8750543,40.6028995,,E 1000 S,,GENEVA,,IN,46740,,3745391b353bd584
-84.8791928,40.6014691,2913,E 1000 S,,GENEVA,,IN,46740,,5b4fff5915a25f32
-84.8803114,40.5987096,2912,E 1000 S,,GENEVA,,IN,46740,,4ca24746a5c9e677
-84.9052002,40.5781174,11595,S 150 E,,GENEVA,,IN,46740,,8d18eb47db718715
-84.9271285,40.5762244,401,E 1200 S,,BRYANT,,IN,47326,,ebabc70aa0f14cd9
-84.9422055,40.6717834,,W 500 S,,BERNE,,IN,46711,,93eb7b1a62bc65ba
-84.8273667,40.6149981,5656,E 900 S,,GENEVA,,IN,46740,,d4439e84480326d9
-85.0570507,40.6041794,6338,W 950 S,,GENEVA,,IN,46740,,ad66547f70a5fc42
-84.8516459,40.7071068,,S SALEM RD,,MONROE,,IN,46772,,f555ece0fe517999
-84.9703933,40.5707186,1861,W 1200 S,,GENEVA,,IN,46740,,fd7d9c4a71613021
-84.8561848,40.9055704,4256,E 1100 N,,DECATUR,,IN,46733,,f2eab5275e6143e9
-84.8711299,40.7314432,3390,E 100 S,,MONROE,,IN,46772,,0033a9209cc418b6
-84.8773399,40.9110015,11327,N 300 E,,DECATUR,,IN,46733,,571c50a0c8f6ce8a
-84.9415405,40.8196381,,S 13TH ST,,DECATUR,,IN,46733,,1ffd22d2056a7aea
-84.9417164,40.8229181,,S 13TH,,DECATUR,,IN,46733,,251abdb6ebc50a45
-84.9667951,40.644089,1621,W 700 S,,BERNE,,IN,46711,,74beef629d15a293
-84.8591343,40.8576216,,N STATE ROAD 101,,DECATUR,,IN,46733,,e355e2cbd2373748
-84.975882,40.6577771,5940,S 200 W,,BERNE,,IN,46711,,f6c7fa429eca7e9a
-85.0636522,40.6302418,7750,S 650 W,,GENEVA,,IN,46740,,b49360f7d43acc1e
-84.8642564,40.8902597,,E 1000 N,,DECATUR,,IN,46733,,7014dc4d81fbe44a
-84.9200058,40.6487349,6673,S 75 E,,BERNE,,IN,46711,,4744b7774d7300bf
-85.0685706,40.7156716,1845,S 700 W-1,,BLUFFTON,,IN,46714,,53628406d7edf3a6
-85.0335612,40.7469459,212,N 500 W,,DECATUR,,IN,46733,,228aaea438328e4f
-84.9488106,40.6590348,205,E WATER,,BERNE,,IN,46711,,ab7160b7f640084a
-84.8834625,40.823916,2850,E 550 N,,DECATUR,,IN,46733,,255f328013f67e2a
-84.8973132,40.7026805,,E 300 S,,MONROE,,IN,46772,,1e63d32213e0d19e
-85.0182191,40.8952659,10374,NW WINCHESTER RD,,DECATUR,,IN,46733,,4127e93540a252cd
-84.9795599,40.8185676,2251,W 500 N,,DECATUR,,IN,46733,,95eb21e54d9a489e
-84.8443728,40.8112647,,N STATE ROAD 101,,DECATUR,,IN,46733,,2c5820a4ebf038f4
-85.0372284,40.7112898,,S 500 W-1,,BLUFFTON,,IN,46714,,adbb2af6ad0e28e5
-85.037925,40.6301093,5343,W 800 S,,GENEVA,,IN,46740,,1f1c91a5f9863d43
-85.0377319,40.6284736,,W 800 S,,GENEVA,,IN,46740,,babfa3634183e3fa
-84.9727217,40.8386617,,W US HWY 224,,DECATUR,,IN,46733,,6aef1395e4a9e0c3
-84.9185669,40.8321277,,LIMBERLOST TRL,,DECATUR,,IN,46733,,2ebe4bd68420a320
-84.8842417,40.6569382,2792,E STATE ROAD 218,,BERNE,,IN,46711,,89584f5716cd90c2
-84.9466441,40.6372979,,W 700 S,,BERNE,,IN,46711,,1386b03b033f1595
-84.9377639,40.7544624,,US HIGHWAY 27,,MONROE,,IN,46772,,130428a1d8bc445a
-84.9239357,40.6468415,6825,S 75 E,,BERNE,,IN,46711,,f9ac857cdd7a00ea
-85.0014045,40.8738375,,W 900 N,,DECATUR,,IN,46733,,3997fa16d39d5263
-85.0009686,40.8747106,3232,W 900 N,,DECATUR,,IN,46733,,8280558d4c010781
-84.9027232,40.7509061,,N 200 E,,MONROE,,IN,46772,,798b80d9a2e32aaf
-84.9035556,40.7377257,,S 200 E,,DECATUR,,IN,46733,,ebc9fe1cfa846d5f
-84.9067055,40.7294585,,E 100 S,,MONROE,,IN,46772,,2e7e8862e5f92149
-84.902857,40.6681906,,S 150 E,,BERNE,,IN,46711,,e96e4aeaa8e8387b
-84.914646,40.6816681,,E 450 S,,BERNE,,IN,46711,,b834b62701aa4e0f
-84.8094311,40.7093197,2525,S 650 E,,MONROE,,IN,46772,,b942bb00415a0b80
-85.0521293,40.6013089,,W 950 S,,GENEVA,,IN,46740,,eccf719b12f35d19
-84.8683235,40.654969,6255,S 350 E,,BERNE,,IN,46711,,7021ef48ff438c07
-85.0179242,40.8116797,,N 400 W,,DECATUR,,IN,46733,,a1e1a641bcab3114
-85.0158725,40.812714,,N 400 W,,DECATUR,,IN,46733,,7d374358d79acc0b
-84.8871336,40.6752013,2605,E 500 S,,BERNE,,IN,46711,,8f63b2caad1964f9
-85.0319149,40.7071283,2473,S 500 W-1,,BLUFFTON,,IN,46714,,28f2118c846a989c
-85.0371533,40.6416867,5264,W 700 S,,GENEVA,,IN,46740,,c1808d4a1e90b032
-84.9468989,40.8458769,7002,NW WINCHESTER RD,,DECATUR,,IN,46733,,b74070a236122340
-84.9799706,40.869502,,N 250 W,,DECATUR,,IN,46733,,71052c1e02e5f94c
-85.0170623,40.9182969,,W CORNER OF 400 & 1200 N,,DECATUR,,IN,46733,,ad6289a2dd5740f7
-84.9536714,40.8327462,801,W US HIGHWAY 224,,DECATUR,,IN,46733,,e2e46a32e091bc0b
-84.9152456,40.836208,409,BELLMONT RD,,DECATUR,,IN,46733,,495f88590630d5f7
-84.8952202,40.8369051,1214,EAST RIDGE DR,,DECATUR,,IN,46733,,7e156228c494d9e5
-84.8971234,40.8351872,,COUNTRY BROOK RD,,DECATUR,,IN,46733,,f4aa3119d1316ad7
-84.9146886,40.836773,427,BELLMONT RD,,DECATUR,,IN,46733,,5b531470c45f50f8
-84.9700411,40.645874,1465,CARRINGTON WAY,,BERNE,,IN,46711,,35749bb1cad3d260
-84.8227079,40.7860087,,E 225 N,,DECATUR,,IN,46733,,343c065b999d32d0
-84.8358399,40.765717,,E 150 N,,DECATUR,,IN,46733,,581c422f15c000ca
-84.8966392,40.7027223,2101,E 300 S,,MONROE,,IN,46772,,8faeed698e086e5d
-84.8966994,40.7043786,,S 200 E,,MONROE,,IN,46772,,eab2f24126ae1557
-84.8947595,40.7066364,,S 200 E,,MONROE,,IN,46772,,f4a1224f3d495b64
-84.9107938,40.8452971,,N PIQUA RD,,DECATUR,,IN,46733,,d24197ea09d0c477
-85.0088624,40.7494835,,N 400 W,,DECATUR,,IN,46733,,e250b304d9f78e6b
-85.018661,40.7546435,,N 400 W,,DECATUR,,IN,46733,,44280f5af85b58c2
